log level: INFO
Words to send: 2689
connecting...
will reset reader state on connect
will start inventory on connect
using antennas: (1,)
Read EPC: 1337030269d44c, 4
Read EPC: 1337030269d44c, 4
Read EPC: 1337030269d44c, 4
Read EPC: 1337030269d44c, 4
Read EPC: 1337030269d44c, 4
Read EPC: 1337030269d649, 2
Next block: 030269d8a2(501/2689) --- Time elapsed: 129.929 secs
Read EPC: 1337030269d649, 4
Read EPC: 1337030269d649, 2
Read EPC: 1337030269d649, 4
Read EPC: 1337030269d649, 4
Read EPC: 1337030269d649, 4
Read EPC: 1337030269d649, 4
Read EPC: 1337030269d649, 1
Read EPC: 1337030269d649, 4
Read EPC: 1337030269d649, 0
Read EPC: 1337030269d649, 4
Read EPC: 1337030269d8a2, 1
Next block: 030269dafa(502/2689) --- Time elapsed: 130.189 secs
Read EPC: 1337030269d8a2, 4
Read EPC: 1337030269d8a2, 4
Read EPC: 1337030269d8a2, 4
Read EPC: 1337030269d8a2, 1
Read EPC: 1337030269d8a2, 4
Read EPC: 1337030269d8a2, 0
Read EPC: 1337030269d8a2, 4
Read EPC: 1337030269d8a2, 4
Read EPC: 1337030269d8a2, 0
Read EPC: 1337030269d8a2, 4
Read EPC: 1337030269dafa, 4
Next block: 030269dccb(503/2689) --- Time elapsed: 130.449 secs
Read EPC: 1337030269dafa, 4
Read EPC: 1337030269dafa, 4
Read EPC: 1337030269dafa, 1
Read EPC: 1337030269dafa, 4
Read EPC: 1337030269dafa, 4
Read EPC: 1337030269dafa, 1
Read EPC: 1337030269dafa, 4
Read EPC: 1337030269dafa, 4
Read EPC: 1337030269dafa, 1
Read EPC: 1337030269dafa, 4
Read EPC: 1337030269dafa, 4
Read EPC: 1337030269dafa, 4
Read EPC: 1337030269dafa, 4
Read EPC: 1337030269dafa, 4
Read EPC: 1337030269dccb, 4
Next block: 030269de51(504/2689) --- Time elapsed: 130.709 secs
Read EPC: 1337030269dccb, 4
Read EPC: 1337030269dccb, 4
Read EPC: 1337030269dccb, 4
Read EPC: 1337030269dccb, 4
Read EPC: 1337030269dccb, 1
Read EPC: 1337030269dccb, 4
Read EPC: 1337030269dccb, 4
Read EPC: 1337030269dccb, 4
Read EPC: 1337030269dccb, 4
Read EPC: 1337030269dccb, 4
Read EPC: 1337030269dccb, 4
Read EPC: 1337030269dccb, 0
Read EPC: 1337030269dccb, 1
Read EPC: 1337030269dccb, 4
Read EPC: 1337030269de51, 4
Next block: 030269e05f(505/2689) --- Time elapsed: 130.959 secs
Read EPC: 1337030269de51, 4
Read EPC: 1337030269de51, 4
Read EPC: 1337030269de51, 4
Read EPC: 1337030269de51, 4
Read EPC: 1337030269de51, 4
Read EPC: 1337030269de51, 4
Read EPC: 1337030269de51, 4
Read EPC: 1337030269de51, 4
Read EPC: 1337030269de51, 4
Read EPC: 1337030269de51, 4
Read EPC: 1337030269de51, 4
Read EPC: 1337030269de51, 4
Read EPC: 1337030269de51, 4
Read EPC: 1337030269de51, 4
Read EPC: 1337030269e05f, 4
Next block: 030269e275(506/2689) --- Time elapsed: 131.219 secs
Read EPC: 1337030269e05f, 4
Read EPC: 1337030269e05f, 0
Read EPC: 1337030269e05f, 4
Read EPC: 1337030269e05f, 4
Read EPC: 1337030269e05f, 4
Read EPC: 1337030269e05f, 4
Read EPC: 1337030269e05f, 4
Read EPC: 1337030269e05f, 4
Read EPC: 1337030269e05f, 4
Read EPC: 1337030269e05f, 4
Read EPC: 1337030269e05f, 4
Read EPC: 1337030269e05f, 4
Read EPC: 1337030269e05f, 4
Read EPC: 1337030269e05f, 4
Read EPC: 1337030269e275, 2
Next block: 030269e40e(507/2689) --- Time elapsed: 131.470 secs
Read EPC: 1337030269e275, 4
Read EPC: 1337030269e275, 1
Read EPC: 1337030269e275, 4
Read EPC: 1337030269e275, 4
Read EPC: 1337030269e275, 4
Read EPC: 1337030269e275, 4
Read EPC: 1337030269e275, 4
Read EPC: 1337030269e275, 4
Read EPC: 1337030269e275, 4
Read EPC: 1337030269e275, 4
Read EPC: 1337030269e275, 4
Read EPC: 1337030269e275, 4
Read EPC: 1337030269e275, 4
Read EPC: 1337030269e275, 4
Read EPC: 1337030269e40e, 4
Next block: 030269e60e(508/2689) --- Time elapsed: 131.739 secs
Read EPC: 1337030269e40e, 4
Read EPC: 1337030269e40e, 4
Read EPC: 1337030269e40e, 4
Read EPC: 1337030269e40e, 4
Read EPC: 1337030269e40e, 4
Read EPC: 1337030269e40e, 4
Read EPC: 1337030269e40e, 4
Read EPC: 1337030269e40e, 0
Read EPC: 1337030269e40e, 4
Read EPC: 1337030269e40e, 4
Read EPC: 1337030269e40e, 4
Read EPC: 1337030269e40e, 4
Read EPC: 1337030269e40e, 4
Read EPC: 1337030269e40e, 4
Read EPC: 1337030269e60e, 1
Next block: 030269e862(509/2689) --- Time elapsed: 131.989 secs
Read EPC: 1337030269e60e, 4
Read EPC: 1337030269e60e, 4
Read EPC: 1337030269e60e, 3
Read EPC: 1337030269e60e, 4
Read EPC: 1337030269e60e, 4
Read EPC: 1337030269e60e, 4
Read EPC: 1337030269e60e, 4
Read EPC: 1337030269e60e, 4
Read EPC: 1337030269e60e, 4
Read EPC: 1337030269e60e, 1
Read EPC: 1337030269e60e, 4
Read EPC: 1337030269e60e, 4
Read EPC: 1337030269e862, 4
Next block: 030269ea3a(510/2689) --- Time elapsed: 132.259 secs
Read EPC: 1337030269e862, 4
Read EPC: 1337030269e862, 4
Read EPC: 1337030269e862, 4
Read EPC: 1337030269e862, 0
Read EPC: 1337030269e862, 4
Read EPC: 1337030269e862, 4
Read EPC: 1337030269e862, 4
Read EPC: 1337030269e862, 4
Read EPC: 1337030269e862, 4
Read EPC: 1337030269e862, 4
Read EPC: 1337030269e862, 0
Read EPC: 1337030269e862, 4
Read EPC: 1337030269e862, 4
Read EPC: 1337030269e862, 4
Read EPC: 1337030269ea3a, 4
Next block: 030269ec8b(511/2689) --- Time elapsed: 132.510 secs
Read EPC: 1337030269ea3a, 4
Read EPC: 1337030269ea3a, 4
Read EPC: 1337030269ea3a, 4
Read EPC: 1337030269ea3a, 2
Read EPC: 1337030269ea3a, 4
Read EPC: 1337030269ea3a, 4
Read EPC: 1337030269ea3a, 4
Read EPC: 1337030269ea3a, 4
Read EPC: 1337030269ea3a, 4
Read EPC: 1337030269ea3a, 4
Read EPC: 1337030269ea3a, 4
Read EPC: 1337030269ea3a, 4
Read EPC: 1337030269ea3a, 4
Read EPC: 1337030269ea3a, 4
Read EPC: 1337030269ec8b, 4
Next block: 030269ee67(512/2689) --- Time elapsed: 132.769 secs
Read EPC: 1337030269ec8b, 4
Read EPC: 1337030269ec8b, 4
Read EPC: 1337030269ec8b, 4
Read EPC: 1337030269ec8b, 4
Read EPC: 1337030269ec8b, 4
Read EPC: 1337030269ec8b, 0
Read EPC: 1337030269ec8b, 4
Read EPC: 1337030269ec8b, 4
Read EPC: 1337030269ec8b, 4
Read EPC: 1337030269ec8b, 0
Read EPC: 1337030269ec8b, 4
Read EPC: 1337030269ec8b, 4
Read EPC: 1337030269ec8b, 4
Read EPC: 1337030269ec8b, 4
Read EPC: 1337030269ee67, 4
Next block: 030269f063(513/2689) --- Time elapsed: 133.029 secs
Read EPC: 1337030269ee67, 4
Read EPC: 1337030269ee67, 4
Read EPC: 1337030269ee67, 4
Read EPC: 1337030269ee67, 4
Read EPC: 1337030269ee67, 4
Read EPC: 1337030269ee67, 4
Read EPC: 1337030269ee67, 4
Read EPC: 1337030269ee67, 4
Read EPC: 1337030269ee67, 4
Read EPC: 1337030269ee67, 2
Read EPC: 1337030269ee67, 0
Read EPC: 1337030269ee67, 4
Read EPC: 1337030269ee67, 4
Read EPC: 1337030269ee67, 4
Read EPC: 1337030269f063, 4
Next block: 030269f2eb(514/2689) --- Time elapsed: 133.309 secs
Read EPC: 1337030269f063, 4
Read EPC: 1337030269f063, 4
Read EPC: 1337030269f063, 4
Read EPC: 1337030269f063, 4
Read EPC: 1337030269f063, 4
Read EPC: 1337030269f063, 4
Read EPC: 1337030269f063, 4
Read EPC: 1337030269f063, 3
Read EPC: 1337030269f063, 4
Read EPC: 1337030269f063, 4
Read EPC: 1337030269f063, 2
Read EPC: 1337030269f063, 4
Read EPC: 1337030269f063, 4
Read EPC: 1337030269f063, 4
Read EPC: 1337030269f2eb, 0
Next block: 030269f4a8(515/2689) --- Time elapsed: 133.560 secs
Read EPC: 1337030269f2eb, 4
Read EPC: 1337030269f2eb, 4
Read EPC: 1337030269f2eb, 4
Read EPC: 1337030269f2eb, 4
Read EPC: 1337030269f2eb, 4
Read EPC: 1337030269f2eb, 4
Read EPC: 1337030269f2eb, 4
Read EPC: 1337030269f2eb, 4
Read EPC: 1337030269f2eb, 4
Read EPC: 1337030269f2eb, 4
Read EPC: 1337030269f2eb, 4
Read EPC: 1337030269f2eb, 4
Read EPC: 1337030269f2eb, 4
Read EPC: 1337030269f2eb, 1
Read EPC: 1337030269f2eb, 4
Read EPC: 1337030269f4a8, 4
Next block: 030269f6aa(516/2689) --- Time elapsed: 133.825 secs
Read EPC: 1337030269f4a8, 4
Read EPC: 1337030269f4a8, 4
Read EPC: 1337030269f4a8, 4
Read EPC: 1337030269f4a8, 4
Read EPC: 1337030269f4a8, 4
Read EPC: 1337030269f4a8, 4
Read EPC: 1337030269f4a8, 4
Read EPC: 1337030269f4a8, 4
Read EPC: 1337030269f4a8, 4
Read EPC: 1337030269f4a8, 2
Read EPC: 1337030269f4a8, 4
Read EPC: 1337030269f4a8, 4
Read EPC: 1337030269f4a8, 4
Read EPC: 1337030269f6aa, 4
Next block: 030269f8ac(517/2689) --- Time elapsed: 134.069 secs
Read EPC: 1337030269f6aa, 4
Read EPC: 1337030269f6aa, 4
Read EPC: 1337030269f6aa, 4
Read EPC: 1337030269f6aa, 4
Read EPC: 1337030269f6aa, 4
Read EPC: 1337030269f6aa, 4
Read EPC: 1337030269f6aa, 4
Read EPC: 1337030269f6aa, 4
Read EPC: 1337030269f6aa, 4
Read EPC: 1337030269f6aa, 4
Read EPC: 1337030269f6aa, 4
Read EPC: 1337030269f6aa, 4
Read EPC: 1337030269f6aa, 2
Read EPC: 1337030269f6aa, 4
Read EPC: 1337030269f8ac, 4
Next block: 030269faae(518/2689) --- Time elapsed: 134.340 secs
Read EPC: 1337030269f8ac, 1
Read EPC: 1337030269f8ac, 4
Read EPC: 1337030269f8ac, 4
Read EPC: 1337030269f8ac, 4
Read EPC: 1337030269f8ac, 3
Read EPC: 1337030269f8ac, 4
Read EPC: 1337030269f8ac, 4
Read EPC: 1337030269f8ac, 4
Read EPC: 1337030269f8ac, 4
Read EPC: 1337030269f8ac, 4
Read EPC: 1337030269f8ac, 4
Read EPC: 1337030269f8ac, 1
Read EPC: 1337030269f8ac, 4
Read EPC: 1337030269f8ac, 4
Read EPC: 1337030269faae, 1
Next block: 030269fc74(519/2689) --- Time elapsed: 134.590 secs
Read EPC: 1337030269faae, 4
Read EPC: 1337030269faae, 4
Read EPC: 1337030269faae, 4
Read EPC: 1337030269faae, 4
Read EPC: 1337030269faae, 4
Read EPC: 1337030269faae, 4
Read EPC: 1337030269faae, 4
Read EPC: 1337030269faae, 4
Read EPC: 1337030269faae, 4
Read EPC: 1337030269faae, 4
Read EPC: 1337030269faae, 4
Read EPC: 1337030269faae, 0
Read EPC: 1337030269faae, 4
Read EPC: 1337030269faae, 4
Read EPC: 1337030269fc74, 4
Next block: 030269fe71(520/2689) --- Time elapsed: 134.859 secs
Read EPC: 1337030269fc74, 4
Read EPC: 1337030269fc74, 4
Read EPC: 1337030269fc74, 1
Read EPC: 1337030269fc74, 0
Read EPC: 1337030269fc74, 2
Read EPC: 1337030269fc74, 4
Read EPC: 1337030269fc74, 4
Read EPC: 1337030269fc74, 4
Read EPC: 1337030269fc74, 4
Read EPC: 1337030269fc74, 4
Read EPC: 1337030269fc74, 4
Read EPC: 1337030269fc74, 4
Read EPC: 1337030269fc74, 4
Read EPC: 1337030269fe71, 4
Next block: 03026a00b5(521/2689) --- Time elapsed: 135.110 secs
Read EPC: 1337030269fe71, 4
Read EPC: 1337030269fe71, 4
Read EPC: 1337030269fe71, 4
Read EPC: 1337030269fe71, 4
Read EPC: 1337030269fe71, 4
Read EPC: 1337030269fe71, 4
Read EPC: 1337030269fe71, 4
Read EPC: 1337030269fe71, 2
Read EPC: 1337030269fe71, 4
Read EPC: 1337030269fe71, 4
Read EPC: 1337030269fe71, 4
Read EPC: 1337030269fe71, 0
Read EPC: 1337030269fe71, 4
Read EPC: 1337030269fe71, 4
Read EPC: 133703026a00b5, 4
Next block: 03026a020e(522/2689) --- Time elapsed: 135.370 secs
Read EPC: 133703026a00b5, 4
Read EPC: 133703026a00b5, 4
Read EPC: 133703026a00b5, 4
Read EPC: 133703026a00b5, 0
Read EPC: 133703026a00b5, 4
Read EPC: 133703026a00b5, 4
Read EPC: 133703026a00b5, 4
Read EPC: 133703026a00b5, 4
Read EPC: 133703026a00b5, 4
Read EPC: 133703026a00b5, 4
Read EPC: 133703026a00b5, 4
Read EPC: 133703026a00b5, 4
Read EPC: 133703026a00b5, 4
Read EPC: 133703026a00b5, 4
Read EPC: 133703026a020e, 4
Next block: 03026a0450(523/2689) --- Time elapsed: 135.620 secs
Read EPC: 133703026a020e, 4
Read EPC: 133703026a020e, 4
Read EPC: 133703026a020e, 4
Read EPC: 133703026a020e, 4
Read EPC: 133703026a020e, 4
Read EPC: 133703026a020e, 4
Read EPC: 133703026a020e, 4
Read EPC: 133703026a020e, 4
Read EPC: 133703026a020e, 4
Read EPC: 133703026a020e, 4
Read EPC: 133703026a020e, 4
Read EPC: 133703026a020e, 4
Read EPC: 133703026a020e, 4
Read EPC: 133703026a020e, 4
Read EPC: 133703026a0450, 4
Next block: 03026a068b(524/2689) --- Time elapsed: 135.880 secs
Read EPC: 133703026a0450, 4
Read EPC: 133703026a0450, 4
Read EPC: 133703026a0450, 4
Read EPC: 133703026a0450, 4
Read EPC: 133703026a0450, 0
Read EPC: 133703026a0450, 4
Read EPC: 133703026a0450, 4
Read EPC: 133703026a0450, 4
Read EPC: 133703026a0450, 4
Read EPC: 133703026a0450, 4
Read EPC: 133703026a0450, 4
Read EPC: 133703026a0450, 2
Read EPC: 133703026a0450, 4
Read EPC: 133703026a0450, 4
Read EPC: 133703026a068b, 4
Next block: 03026a0882(525/2689) --- Time elapsed: 136.139 secs
Read EPC: 133703026a068b, 4
Read EPC: 133703026a068b, 4
Read EPC: 133703026a068b, 4
Read EPC: 133703026a068b, 1
Read EPC: 133703026a068b, 4
Read EPC: 133703026a068b, 4
Read EPC: 133703026a068b, 4
Read EPC: 133703026a068b, 4
Read EPC: 133703026a068b, 4
Read EPC: 133703026a068b, 4
Read EPC: 133703026a068b, 4
Read EPC: 133703026a068b, 4
Read EPC: 133703026a068b, 3
Read EPC: 133703026a068b, 4
Read EPC: 133703026a0882, 4
Next block: 03026a0a7e(526/2689) --- Time elapsed: 136.409 secs
Read EPC: 133703026a0882, 4
Read EPC: 133703026a0882, 4
Read EPC: 133703026a0882, 4
Read EPC: 133703026a0882, 4
Read EPC: 133703026a0882, 4
Read EPC: 133703026a0882, 4
Read EPC: 133703026a0882, 4
Read EPC: 133703026a0882, 4
Read EPC: 133703026a0882, 4
Read EPC: 133703026a0882, 4
Read EPC: 133703026a0882, 4
Read EPC: 133703026a0882, 1
Read EPC: 133703026a0882, 4
Read EPC: 133703026a0882, 4
Read EPC: 133703026a0a7e, 1
Next block: 03026a0cc1(527/2689) --- Time elapsed: 136.660 secs
Read EPC: 133703026a0a7e, 4
Read EPC: 133703026a0a7e, 4
Read EPC: 133703026a0a7e, 4
Read EPC: 133703026a0a7e, 4
Read EPC: 133703026a0a7e, 4
Read EPC: 133703026a0a7e, 4
Read EPC: 133703026a0a7e, 4
Read EPC: 133703026a0a7e, 4
Read EPC: 133703026a0a7e, 4
Read EPC: 133703026a0a7e, 4
Read EPC: 133703026a0a7e, 4
Read EPC: 133703026a0a7e, 4
Read EPC: 133703026a0a7e, 4
Read EPC: 133703026a0a7e, 4
Read EPC: 133703026a0cc1, 4
Next block: 03026a0ec3(528/2689) --- Time elapsed: 136.929 secs
Read EPC: 133703026a0cc1, 0
Read EPC: 133703026a0cc1, 4
Read EPC: 133703026a0cc1, 1
Read EPC: 133703026a0cc1, 4
Read EPC: 133703026a0cc1, 4
Read EPC: 133703026a0cc1, 4
Read EPC: 133703026a0cc1, 4
Read EPC: 133703026a0cc1, 4
Read EPC: 133703026a0cc1, 4
Read EPC: 133703026a0cc1, 4
Read EPC: 133703026a0cc1, 4
Read EPC: 133703026a0cc1, 4
Read EPC: 133703026a0cc1, 4
Read EPC: 133703026a0cc1, 4
Read EPC: 133703026a0ec3, 4
Next block: 03026a10c5(529/2689) --- Time elapsed: 137.180 secs
Read EPC: 133703026a0ec3, 4
Read EPC: 133703026a0ec3, 4
Read EPC: 133703026a0ec3, 4
Read EPC: 133703026a0ec3, 4
Read EPC: 133703026a0ec3, 4
Read EPC: 133703026a0ec3, 4
Read EPC: 133703026a0ec3, 4
Read EPC: 133703026a0ec3, 4
Read EPC: 133703026a0ec3, 4
Read EPC: 133703026a0ec3, 4
Read EPC: 133703026a0ec3, 4
Read EPC: 133703026a0ec3, 4
Read EPC: 133703026a0ec3, 2
Read EPC: 133703026a0ec3, 4
Read EPC: 133703026a10c5, 4
Next block: 03026a12c7(530/2689) --- Time elapsed: 137.479 secs
Read EPC: 133703026a10c5, 4
Read EPC: 133703026a10c5, 4
Read EPC: 133703026a10c5, 4
Read EPC: 133703026a10c5, 4
Read EPC: 133703026a10c5, 4
Read EPC: 133703026a10c5, 4
Read EPC: 133703026a10c5, 4
Read EPC: 133703026a10c5, 4
Read EPC: 133703026a10c5, 4
Read EPC: 133703026a10c5, 4
Read EPC: 133703026a10c5, 4
Read EPC: 133703026a10c5, 4
Read EPC: 133703026a10c5, 4
Read EPC: 133703026a10c5, 4
Read EPC: 133703026a12c7, 4
Next block: 03026a14c9(531/2689) --- Time elapsed: 137.729 secs
Read EPC: 133703026a12c7, 3
Read EPC: 133703026a12c7, 4
Read EPC: 133703026a12c7, 4
Read EPC: 133703026a12c7, 4
Read EPC: 133703026a12c7, 1
Read EPC: 133703026a12c7, 0
Read EPC: 133703026a12c7, 4
Read EPC: 133703026a12c7, 2
Read EPC: 133703026a12c7, 4
Read EPC: 133703026a14c9, 4
Next block: 03026a1690(532/2689) --- Time elapsed: 137.999 secs
Read EPC: 133703026a14c9, 4
Read EPC: 133703026a14c9, 4
Read EPC: 133703026a14c9, 4
Read EPC: 133703026a14c9, 4
Read EPC: 133703026a14c9, 3
Read EPC: 133703026a14c9, 4
Read EPC: 133703026a14c9, 4
Read EPC: 133703026a14c9, 4
Read EPC: 133703026a14c9, 4
Read EPC: 133703026a14c9, 4
Read EPC: 133703026a14c9, 4
Read EPC: 133703026a14c9, 4
Read EPC: 133703026a14c9, 4
Read EPC: 133703026a14c9, 4
Read EPC: 133703026a1690, 0
Next block: 03026a188c(533/2689) --- Time elapsed: 138.249 secs
Read EPC: 133703026a1690, 4
Read EPC: 133703026a1690, 0
Read EPC: 133703026a1690, 4
Read EPC: 133703026a1690, 4
Read EPC: 133703026a1690, 4
Read EPC: 133703026a1690, 4
Read EPC: 133703026a1690, 0
Read EPC: 133703026a1690, 4
Read EPC: 133703026a1690, 4
Read EPC: 133703026a1690, 4
Read EPC: 133703026a1690, 0
Read EPC: 133703026a1690, 4
Read EPC: 133703026a188c, 4
Next block: 03026a1a14(534/2689) --- Time elapsed: 138.529 secs
Read EPC: 133703026a188c, 4
Read EPC: 133703026a188c, 4
Read EPC: 133703026a188c, 4
Read EPC: 133703026a188c, 4
Read EPC: 133703026a188c, 4
Read EPC: 133703026a188c, 3
Read EPC: 133703026a188c, 3
Read EPC: 133703026a188c, 4
Read EPC: 133703026a188c, 4
Read EPC: 133703026a188c, 4
Read EPC: 133703026a188c, 4
Read EPC: 133703026a188c, 4
Read EPC: 133703026a188c, 4
Read EPC: 133703026a188c, 4
Read EPC: 133703026a1a14, 4
Next block: 03026a1cd1(535/2689) --- Time elapsed: 138.780 secs
Read EPC: 133703026a1a14, 1
Read EPC: 133703026a1a14, 4
Read EPC: 133703026a1a14, 4
Read EPC: 133703026a1a14, 4
Read EPC: 133703026a1a14, 4
Read EPC: 133703026a1a14, 1
Read EPC: 133703026a1a14, 4
Read EPC: 133703026a1a14, 4
Read EPC: 133703026a1a14, 4
Read EPC: 133703026a1a14, 2
Read EPC: 133703026a1a14, 4
Read EPC: 133703026a1a14, 4
Read EPC: 133703026a1cd1, 2
Next block: 03026a1ed3(536/2689) --- Time elapsed: 139.039 secs
Read EPC: 133703026a1cd1, 4
Read EPC: 133703026a1cd1, 4
Read EPC: 133703026a1cd1, 4
Read EPC: 133703026a1cd1, 4
Read EPC: 133703026a1cd1, 4
Read EPC: 133703026a1cd1, 4
Read EPC: 133703026a1cd1, 4
Read EPC: 133703026a1cd1, 4
Read EPC: 133703026a1cd1, 4
Read EPC: 133703026a1cd1, 0
Read EPC: 133703026a1cd1, 4
Read EPC: 133703026a1cd1, 4
Read EPC: 133703026a1cd1, 4
Read EPC: 133703026a1cd1, 4
Read EPC: 133703026a1ed3, 0
Next block: 03026a20d5(537/2689) --- Time elapsed: 139.290 secs
Read EPC: 133703026a1ed3, 4
Read EPC: 133703026a1ed3, 4
Read EPC: 133703026a1ed3, 4
Read EPC: 133703026a1ed3, 4
Read EPC: 133703026a1ed3, 4
Read EPC: 133703026a1ed3, 4
Read EPC: 133703026a1ed3, 4
Read EPC: 133703026a1ed3, 4
Read EPC: 133703026a1ed3, 4
Read EPC: 133703026a1ed3, 4
Read EPC: 133703026a1ed3, 4
Read EPC: 133703026a1ed3, 4
Read EPC: 133703026a1ed3, 4
Read EPC: 133703026a1ed3, 4
Read EPC: 133703026a20d5, 1
Next block: 03026a22d7(538/2689) --- Time elapsed: 139.549 secs
Read EPC: 133703026a20d5, 4
Read EPC: 133703026a20d5, 4
Read EPC: 133703026a20d5, 4
Read EPC: 133703026a20d5, 4
Read EPC: 133703026a20d5, 4
Read EPC: 133703026a20d5, 4
Read EPC: 133703026a20d5, 4
Read EPC: 133703026a20d5, 4
Read EPC: 133703026a20d5, 4
Read EPC: 133703026a20d5, 4
Read EPC: 133703026a20d5, 4
Read EPC: 133703026a20d5, 4
Read EPC: 133703026a20d5, 4
Read EPC: 133703026a20d5, 4
Read EPC: 133703026a22d7, 4
Next block: 03026a249d(539/2689) --- Time elapsed: 139.799 secs
Read EPC: 133703026a22d7, 4
Read EPC: 133703026a22d7, 4
Read EPC: 133703026a22d7, 4
Read EPC: 133703026a22d7, 4
Read EPC: 133703026a22d7, 4
Read EPC: 133703026a22d7, 4
Read EPC: 133703026a22d7, 4
Read EPC: 133703026a22d7, 4
Read EPC: 133703026a22d7, 4
Read EPC: 133703026a22d7, 4
Read EPC: 133703026a22d7, 1
Read EPC: 133703026a22d7, 4
Read EPC: 133703026a22d7, 4
Read EPC: 133703026a22d7, 4
Read EPC: 133703026a249d, 4
Next block: 03026a269a(540/2689) --- Time elapsed: 140.081 secs
Read EPC: 133703026a249d, 4
Read EPC: 133703026a249d, 4
Read EPC: 133703026a249d, 4
Read EPC: 133703026a249d, 4
Read EPC: 133703026a249d, 4
Read EPC: 133703026a249d, 4
Read EPC: 133703026a249d, 4
Read EPC: 133703026a249d, 4
Read EPC: 133703026a249d, 4
Read EPC: 133703026a249d, 4
Read EPC: 133703026a249d, 4
Read EPC: 133703026a249d, 4
Read EPC: 133703026a249d, 4
Read EPC: 133703026a249d, 4
Read EPC: 133703026a269a, 0
Next block: 03026a28dd(541/2689) --- Time elapsed: 140.330 secs
Read EPC: 133703026a269a, 4
Read EPC: 133703026a269a, 4
Read EPC: 133703026a269a, 4
Read EPC: 133703026a269a, 4
Read EPC: 133703026a269a, 4
Read EPC: 133703026a269a, 4
Read EPC: 133703026a269a, 4
Read EPC: 133703026a269a, 4
Read EPC: 133703026a269a, 4
Read EPC: 133703026a269a, 4
Read EPC: 133703026a269a, 4
Read EPC: 133703026a269a, 4
Read EPC: 133703026a269a, 4
Read EPC: 133703026a269a, 4
Read EPC: 133703026a28dd, 4
Next block: 03026a2adf(542/2689) --- Time elapsed: 140.590 secs
Read EPC: 133703026a28dd, 4
Read EPC: 133703026a28dd, 4
Read EPC: 133703026a28dd, 0
Read EPC: 133703026a28dd, 3
Read EPC: 133703026a28dd, 4
Read EPC: 133703026a28dd, 4
Read EPC: 133703026a28dd, 4
Read EPC: 133703026a28dd, 4
Read EPC: 133703026a28dd, 4
Read EPC: 133703026a28dd, 4
Read EPC: 133703026a28dd, 4
Read EPC: 133703026a28dd, 4
Read EPC: 133703026a28dd, 4
Read EPC: 133703026a28dd, 4
Read EPC: 133703026a2adf, 4
Next block: 03026a2ce1(543/2689) --- Time elapsed: 140.839 secs
Read EPC: 133703026a2adf, 4
Read EPC: 133703026a2adf, 4
Read EPC: 133703026a2adf, 1
Read EPC: 133703026a2adf, 4
Read EPC: 133703026a2adf, 1
Read EPC: 133703026a2adf, 4
Read EPC: 133703026a2adf, 4
Read EPC: 133703026a2adf, 4
Read EPC: 133703026a2adf, 4
Read EPC: 133703026a2adf, 4
Read EPC: 133703026a2adf, 4
Read EPC: 133703026a2adf, 4
Read EPC: 133703026a2adf, 3
Read EPC: 133703026a2adf, 4
Read EPC: 133703026a2ce1, 4
Next block: 03026a2ee3(544/2689) --- Time elapsed: 141.110 secs
Read EPC: 133703026a2ce1, 4
Read EPC: 133703026a2ce1, 4
Read EPC: 133703026a2ce1, 2
Read EPC: 133703026a2ce1, 4
Read EPC: 133703026a2ce1, 4
Read EPC: 133703026a2ce1, 4
Read EPC: 133703026a2ce1, 4
Read EPC: 133703026a2ce1, 1
Read EPC: 133703026a2ce1, 4
Read EPC: 133703026a2ce1, 4
Read EPC: 133703026a2ce1, 4
Read EPC: 133703026a2ce1, 4
Read EPC: 133703026a2ce1, 4
Read EPC: 133703026a2ee3, 4
Next block: 03026a30e5(545/2689) --- Time elapsed: 141.360 secs
Read EPC: 133703026a2ee3, 4
Read EPC: 133703026a2ee3, 4
Read EPC: 133703026a2ee3, 4
Read EPC: 133703026a2ee3, 4
Read EPC: 133703026a2ee3, 4
Read EPC: 133703026a2ee3, 4
Read EPC: 133703026a2ee3, 4
Read EPC: 133703026a2ee3, 4
Read EPC: 133703026a2ee3, 4
Read EPC: 133703026a2ee3, 4
Read EPC: 133703026a2ee3, 4
Read EPC: 133703026a2ee3, 4
Read EPC: 133703026a2ee3, 4
Read EPC: 133703026a2ee3, 3
Read EPC: 133703026a2ee3, 4
Read EPC: 133703026a30e5, 4
Next block: 03026a32ac(546/2689) --- Time elapsed: 141.626 secs
Read EPC: 133703026a30e5, 1
Read EPC: 133703026a30e5, 1
Read EPC: 133703026a30e5, 4
Read EPC: 133703026a30e5, 4
Read EPC: 133703026a30e5, 4
Read EPC: 133703026a30e5, 4
Read EPC: 133703026a30e5, 4
Read EPC: 133703026a30e5, 4
Read EPC: 133703026a30e5, 4
Read EPC: 133703026a30e5, 4
Read EPC: 133703026a30e5, 4
Read EPC: 133703026a32ac, 4
Next block: 03026a34a8(547/2689) --- Time elapsed: 141.870 secs
Read EPC: 133703026a32ac, 4
Read EPC: 133703026a32ac, 4
Read EPC: 133703026a32ac, 0
Read EPC: 133703026a32ac, 4
Read EPC: 133703026a32ac, 4
Read EPC: 133703026a32ac, 4
Read EPC: 133703026a32ac, 4
