log level: INFO
Words to send: 2689
connecting...
will reset reader state on connect
will start inventory on connect
using antennas: (1,)
Read EPC: 133703026c4ac5, 4
Read EPC: 133703026c4ac5, 4
Read EPC: 133703026c4ac5, 4
Read EPC: 133703026c4ac5, 4
Read EPC: 133703026c4ac5, 4
Read EPC: 133703026c4cc2, 4
Next block: 03026c4e05(816/2689) --- Time elapsed: 211.262 secs
Read EPC: 133703026c4cc2, 4
Read EPC: 133703026c4cc2, 0
Read EPC: 133703026c4cc2, 4
Read EPC: 133703026c4cc2, 4
Read EPC: 133703026c4cc2, 2
Read EPC: 133703026c4cc2, 4
Read EPC: 133703026c4cc2, 4
Read EPC: 133703026c4cc2, 4
Read EPC: 133703026c4cc2, 4
Read EPC: 133703026c4cc2, 4
Read EPC: 133703026c4cc2, 4
Read EPC: 133703026c4cc2, 2
Read EPC: 133703026c4cc2, 4
Read EPC: 133703026c4cc2, 4
Read EPC: 133703026c4e05, 4
Next block: 03026c5007(817/2689) --- Time elapsed: 211.513 secs
Read EPC: 133703026c4e05, 4
Read EPC: 133703026c4e05, 4
Read EPC: 133703026c4e05, 4
Read EPC: 133703026c4e05, 4
Read EPC: 133703026c4e05, 4
Read EPC: 133703026c4e05, 4
Read EPC: 133703026c4e05, 4
Read EPC: 133703026c4e05, 4
Read EPC: 133703026c4e05, 4
Read EPC: 133703026c4e05, 4
Read EPC: 133703026c4e05, 4
Read EPC: 133703026c4e05, 3
Read EPC: 133703026c4e05, 4
Read EPC: 133703026c4e05, 4
Read EPC: 133703026c5007, 4
Next block: 03026c5209(818/2689) --- Time elapsed: 211.802 secs
Read EPC: 133703026c5007, 4
Read EPC: 133703026c5007, 4
Read EPC: 133703026c5007, 4
Read EPC: 133703026c5007, 4
Read EPC: 133703026c5007, 4
Read EPC: 133703026c5007, 4
Read EPC: 133703026c5007, 3
Read EPC: 133703026c5007, 4
Read EPC: 133703026c5007, 4
Read EPC: 133703026c5007, 2
Read EPC: 133703026c5007, 4
Read EPC: 133703026c5007, 4
Read EPC: 133703026c5007, 3
Read EPC: 133703026c5007, 4
Read EPC: 133703026c5209, 4
Next block: 03026c540b(819/2689) --- Time elapsed: 212.052 secs
Read EPC: 133703026c5209, 3
Read EPC: 133703026c5209, 4
Read EPC: 133703026c5209, 4
Read EPC: 133703026c5209, 4
Read EPC: 133703026c5209, 4
Read EPC: 133703026c5209, 4
Read EPC: 133703026c5209, 3
Read EPC: 133703026c5209, 4
Read EPC: 133703026c5209, 4
Read EPC: 133703026c5209, 4
Read EPC: 133703026c5209, 4
Read EPC: 133703026c5209, 4
Read EPC: 133703026c5209, 4
Read EPC: 133703026c5209, 4
Read EPC: 133703026c540b, 4
Next block: 03026c560d(820/2689) --- Time elapsed: 212.312 secs
Read EPC: 133703026c540b, 4
Read EPC: 133703026c540b, 4
Read EPC: 133703026c540b, 4
Read EPC: 133703026c540b, 4
Read EPC: 133703026c540b, 0
Read EPC: 133703026c540b, 4
Read EPC: 133703026c540b, 1
Read EPC: 133703026c540b, 4
Read EPC: 133703026c540b, 4
Read EPC: 133703026c540b, 4
Read EPC: 133703026c540b, 4
Read EPC: 133703026c540b, 4
Read EPC: 133703026c540b, 4
Read EPC: 133703026c540b, 4
Read EPC: 133703026c560d, 4
Next block: 03026c58d3(821/2689) --- Time elapsed: 212.562 secs
Read EPC: 133703026c560d, 4
Read EPC: 133703026c560d, 4
Read EPC: 133703026c560d, 4
Read EPC: 133703026c560d, 4
Read EPC: 133703026c560d, 2
Read EPC: 133703026c560d, 4
Read EPC: 133703026c560d, 4
Read EPC: 133703026c560d, 4
Read EPC: 133703026c560d, 4
Read EPC: 133703026c560d, 4
Read EPC: 133703026c560d, 4
Read EPC: 133703026c560d, 4
Read EPC: 133703026c560d, 4
Read EPC: 133703026c560d, 4
Read EPC: 133703026c58d3, 4
Next block: 03026c5ad0(822/2689) --- Time elapsed: 212.822 secs
Read EPC: 133703026c58d3, 0
Read EPC: 133703026c58d3, 4
Read EPC: 133703026c58d3, 4
Read EPC: 133703026c58d3, 4
Read EPC: 133703026c58d3, 4
Read EPC: 133703026c58d3, 4
Read EPC: 133703026c58d3, 4
Read EPC: 133703026c58d3, 4
Read EPC: 133703026c58d3, 0
Read EPC: 133703026c58d3, 4
Read EPC: 133703026c58d3, 4
Read EPC: 133703026c58d3, 4
Read EPC: 133703026c58d3, 4
Read EPC: 133703026c58d3, 4
Read EPC: 133703026c5ad0, 4
Next block: 03026c5c13(823/2689) --- Time elapsed: 213.082 secs
Read EPC: 133703026c5ad0, 4
Read EPC: 133703026c5ad0, 3
Read EPC: 133703026c5ad0, 4
Read EPC: 133703026c5ad0, 2
Read EPC: 133703026c5ad0, 3
Read EPC: 133703026c5ad0, 4
Read EPC: 133703026c5ad0, 4
Read EPC: 133703026c5ad0, 3
Read EPC: 133703026c5ad0, 4
Read EPC: 133703026c5ad0, 4
Read EPC: 133703026c5c13, 4
Next block: 03026c5e15(824/2689) --- Time elapsed: 213.352 secs
Read EPC: 133703026c5c13, 4
Read EPC: 133703026c5c13, 1
Read EPC: 133703026c5c13, 4
Read EPC: 133703026c5c13, 4
Read EPC: 133703026c5c13, 4
Read EPC: 133703026c5c13, 4
Read EPC: 133703026c5c13, 4
Read EPC: 133703026c5c13, 4
Read EPC: 133703026c5c13, 4
Read EPC: 133703026c5c13, 4
Read EPC: 133703026c5c13, 3
Read EPC: 133703026c5c13, 4
Read EPC: 133703026c5c13, 4
Read EPC: 133703026c5c13, 4
Read EPC: 133703026c5e15, 4
Next block: 03026c6017(825/2689) --- Time elapsed: 213.602 secs
Read EPC: 133703026c5e15, 4
Read EPC: 133703026c5e15, 3
Read EPC: 133703026c5e15, 4
Read EPC: 133703026c5e15, 4
Read EPC: 133703026c5e15, 4
Read EPC: 133703026c5e15, 1
Read EPC: 133703026c5e15, 4
Read EPC: 133703026c5e15, 1
Read EPC: 133703026c5e15, 4
Read EPC: 133703026c5e15, 4
Read EPC: 133703026c5e15, 4
Read EPC: 133703026c5e15, 4
Read EPC: 133703026c5e15, 4
Read EPC: 133703026c6017, 4
Next block: 03026c6219(826/2689) --- Time elapsed: 213.882 secs
Read EPC: 133703026c6017, 4
Read EPC: 133703026c6017, 1
Read EPC: 133703026c6017, 4
Read EPC: 133703026c6017, 4
Read EPC: 133703026c6017, 4
Read EPC: 133703026c6017, 4
Read EPC: 133703026c6017, 4
Read EPC: 133703026c6017, 4
Read EPC: 133703026c6017, 4
Read EPC: 133703026c6017, 4
Read EPC: 133703026c6017, 4
Read EPC: 133703026c6017, 4
Read EPC: 133703026c6017, 4
Read EPC: 133703026c6017, 4
Read EPC: 133703026c6219, 4
Next block: 03026c641b(827/2689) --- Time elapsed: 214.133 secs
Read EPC: 133703026c6219, 4
Read EPC: 133703026c6219, 4
Read EPC: 133703026c6219, 4
Read EPC: 133703026c6219, 4
Read EPC: 133703026c6219, 4
Read EPC: 133703026c6219, 1
Read EPC: 133703026c6219, 4
Read EPC: 133703026c6219, 4
Read EPC: 133703026c6219, 4
Read EPC: 133703026c6219, 4
Read EPC: 133703026c6219, 4
Read EPC: 133703026c6219, 4
Read EPC: 133703026c6219, 4
Read EPC: 133703026c6219, 4
Read EPC: 133703026c641b, 4
Next block: 03026c66e2(828/2689) --- Time elapsed: 214.392 secs
Read EPC: 133703026c641b, 2
Read EPC: 133703026c641b, 4
Read EPC: 133703026c641b, 4
Read EPC: 133703026c641b, 4
Read EPC: 133703026c641b, 4
Read EPC: 133703026c641b, 4
Read EPC: 133703026c641b, 4
Read EPC: 133703026c641b, 4
Read EPC: 133703026c641b, 4
Read EPC: 133703026c641b, 4
Read EPC: 133703026c641b, 4
Read EPC: 133703026c641b, 4
Read EPC: 133703026c641b, 1
Read EPC: 133703026c641b, 4
Read EPC: 133703026c66e2, 4
Next block: 03026c68de(829/2689) --- Time elapsed: 214.642 secs
Read EPC: 133703026c66e2, 4
Read EPC: 133703026c66e2, 4
Read EPC: 133703026c66e2, 4
Read EPC: 133703026c66e2, 4
Read EPC: 133703026c66e2, 4
Read EPC: 133703026c66e2, 4
Read EPC: 133703026c66e2, 4
Read EPC: 133703026c66e2, 1
Read EPC: 133703026c66e2, 0
Read EPC: 133703026c66e2, 4
Read EPC: 133703026c66e2, 4
Read EPC: 133703026c66e2, 4
Read EPC: 133703026c66e2, 1
Read EPC: 133703026c66e2, 4
Read EPC: 133703026c68de, 4
Next block: 03026c6a21(830/2689) --- Time elapsed: 214.922 secs
Read EPC: 133703026c68de, 4
Read EPC: 133703026c68de, 4
Read EPC: 133703026c68de, 4
Read EPC: 133703026c68de, 4
Read EPC: 133703026c68de, 4
Read EPC: 133703026c68de, 4
Read EPC: 133703026c68de, 4
Read EPC: 133703026c68de, 4
Read EPC: 133703026c68de, 4
Read EPC: 133703026c68de, 4
Read EPC: 133703026c68de, 4
Read EPC: 133703026c68de, 4
Read EPC: 133703026c68de, 4
Read EPC: 133703026c68de, 4
Read EPC: 133703026c6a21, 4
Next block: 03026c6c23(831/2689) --- Time elapsed: 215.172 secs
Read EPC: 133703026c6a21, 4
Read EPC: 133703026c6a21, 4
Read EPC: 133703026c6a21, 4
Read EPC: 133703026c6a21, 3
Read EPC: 133703026c6a21, 4
Read EPC: 133703026c6a21, 4
Read EPC: 133703026c6a21, 4
Read EPC: 133703026c6a21, 4
Read EPC: 133703026c6a21, 4
Read EPC: 133703026c6a21, 4
Read EPC: 133703026c6a21, 4
Read EPC: 133703026c6a21, 4
Read EPC: 133703026c6a21, 4
Read EPC: 133703026c6a21, 0
Read EPC: 133703026c6a21, 4
Read EPC: 133703026c6c23, 4
Next block: 03026c6e25(832/2689) --- Time elapsed: 215.438 secs
Read EPC: 133703026c6c23, 4
Read EPC: 133703026c6c23, 4
Read EPC: 133703026c6c23, 4
Read EPC: 133703026c6c23, 4
Read EPC: 133703026c6c23, 3
Read EPC: 133703026c6c23, 4
Read EPC: 133703026c6c23, 4
Read EPC: 133703026c6c23, 4
Read EPC: 133703026c6c23, 4
Read EPC: 133703026c6c23, 4
Read EPC: 133703026c6c23, 4
Read EPC: 133703026c6c23, 1
Read EPC: 133703026c6c23, 4
Read EPC: 133703026c6e25, 4
Next block: 03026c7027(833/2689) --- Time elapsed: 215.682 secs
Read EPC: 133703026c6e25, 4
Read EPC: 133703026c6e25, 0
Read EPC: 133703026c6e25, 4
Read EPC: 133703026c6e25, 4
Read EPC: 133703026c6e25, 4
Read EPC: 133703026c6e25, 4
Read EPC: 133703026c6e25, 4
Read EPC: 133703026c6e25, 2
Read EPC: 133703026c6e25, 4
Read EPC: 133703026c6e25, 4
Read EPC: 133703026c6e25, 4
Read EPC: 133703026c6e25, 4
Read EPC: 133703026c7027, 4
Next block: 03026c7229(834/2689) --- Time elapsed: 215.942 secs
Read EPC: 133703026c7027, 4
Read EPC: 133703026c7027, 4
Read EPC: 133703026c7027, 4
Read EPC: 133703026c7027, 4
Read EPC: 133703026c7027, 4
Read EPC: 133703026c7027, 4
Read EPC: 133703026c7027, 4
Read EPC: 133703026c7027, 4
Read EPC: 133703026c7027, 4
Read EPC: 133703026c7027, 4
Read EPC: 133703026c7027, 4
Read EPC: 133703026c7027, 4
Read EPC: 133703026c7027, 4
Read EPC: 133703026c7027, 1
Read EPC: 133703026c7027, 4
Read EPC: 133703026c7229, 4
Next block: 03026c74f0(835/2689) --- Time elapsed: 216.198 secs
Read EPC: 133703026c7229, 4
Read EPC: 133703026c7229, 4
Read EPC: 133703026c7229, 4
Read EPC: 133703026c7229, 4
Read EPC: 133703026c7229, 4
Read EPC: 133703026c7229, 4
Read EPC: 133703026c7229, 4
Read EPC: 133703026c7229, 4
Read EPC: 133703026c7229, 4
Read EPC: 133703026c7229, 1
Read EPC: 133703026c7229, 4
Read EPC: 133703026c7229, 4
Read EPC: 133703026c7229, 4
Read EPC: 133703026c74f0, 4
Next block: 03026c76ec(836/2689) --- Time elapsed: 216.462 secs
Read EPC: 133703026c74f0, 4
Read EPC: 133703026c74f0, 4
Read EPC: 133703026c74f0, 4
Read EPC: 133703026c74f0, 4
Read EPC: 133703026c74f0, 4
Read EPC: 133703026c74f0, 4
Read EPC: 133703026c74f0, 4
Read EPC: 133703026c74f0, 4
Read EPC: 133703026c74f0, 4
Read EPC: 133703026c74f0, 4
Read EPC: 133703026c74f0, 4
Read EPC: 133703026c74f0, 4
Read EPC: 133703026c74f0, 4
Read EPC: 133703026c74f0, 4
Read EPC: 133703026c76ec, 4
Next block: 03026c78a3(837/2689) --- Time elapsed: 216.712 secs
Read EPC: 133703026c76ec, 4
Read EPC: 133703026c76ec, 4
Read EPC: 133703026c76ec, 4
Read EPC: 133703026c76ec, 4
Read EPC: 133703026c76ec, 2
Read EPC: 133703026c76ec, 4
Read EPC: 133703026c76ec, 4
Read EPC: 133703026c76ec, 4
Read EPC: 133703026c76ec, 4
Read EPC: 133703026c76ec, 4
Read EPC: 133703026c76ec, 4
Read EPC: 133703026c76ec, 4
Read EPC: 133703026c76ec, 4
Read EPC: 133703026c76ec, 4
Read EPC: 133703026c78a3, 4
Next block: 03026c7a3a(838/2689) --- Time elapsed: 216.982 secs
Read EPC: 133703026c78a3, 4
Read EPC: 133703026c78a3, 4
Read EPC: 133703026c78a3, 4
Read EPC: 133703026c78a3, 3
Read EPC: 133703026c78a3, 3
Read EPC: 133703026c78a3, 4
Read EPC: 133703026c78a3, 4
Read EPC: 133703026c78a3, 0
Read EPC: 133703026c78a3, 4
Read EPC: 133703026c78a3, 4
Read EPC: 133703026c78a3, 4
Read EPC: 133703026c78a3, 4
Read EPC: 133703026c78a3, 4
Read EPC: 133703026c78a3, 4
Read EPC: 133703026c7a3a, 4
Next block: 03026c7caf(839/2689) --- Time elapsed: 217.232 secs
Read EPC: 133703026c7a3a, 4
Read EPC: 133703026c7a3a, 4
Read EPC: 133703026c7a3a, 4
Read EPC: 133703026c7a3a, 4
Read EPC: 133703026c7a3a, 4
Read EPC: 133703026c7a3a, 4
Read EPC: 133703026c7a3a, 4
Read EPC: 133703026c7a3a, 0
Read EPC: 133703026c7a3a, 4
Read EPC: 133703026c7a3a, 4
Read EPC: 133703026c7a3a, 4
Read EPC: 133703026c7a3a, 4
Read EPC: 133703026c7a3a, 4
Read EPC: 133703026c7a3a, 4
Read EPC: 133703026c7caf, 4
Next block: 03026c7e0a(840/2689) --- Time elapsed: 217.502 secs
Read EPC: 133703026c7caf, 4
Read EPC: 133703026c7caf, 3
Read EPC: 133703026c7caf, 4
Read EPC: 133703026c7caf, 4
Read EPC: 133703026c7caf, 4
Read EPC: 133703026c7caf, 4
Read EPC: 133703026c7caf, 4
Read EPC: 133703026c7caf, 3
Read EPC: 133703026c7caf, 4
Read EPC: 133703026c7caf, 4
Read EPC: 133703026c7caf, 4
Read EPC: 133703026c7caf, 4
Read EPC: 133703026c7caf, 4
Read EPC: 133703026c7caf, 4
Read EPC: 133703026c7e0a, 0
Next block: 03026c80fb(841/2689) --- Time elapsed: 217.752 secs
Read EPC: 133703026c7e0a, 4
Read EPC: 133703026c7e0a, 4
Read EPC: 133703026c7e0a, 4
Read EPC: 133703026c7e0a, 4
Read EPC: 133703026c7e0a, 4
Read EPC: 133703026c7e0a, 4
Read EPC: 133703026c7e0a, 4
Read EPC: 133703026c7e0a, 4
Read EPC: 133703026c7e0a, 4
Read EPC: 133703026c7e0a, 4
Read EPC: 133703026c7e0a, 4
Read EPC: 133703026c7e0a, 4
Read EPC: 133703026c7e0a, 4
Read EPC: 133703026c7e0a, 4
Read EPC: 133703026c80fb, 4
Next block: 03026c82f8(842/2689) --- Time elapsed: 218.012 secs
Read EPC: 133703026c80fb, 4
Read EPC: 133703026c80fb, 4
Read EPC: 133703026c80fb, 4
Read EPC: 133703026c80fb, 1
Read EPC: 133703026c80fb, 4
Read EPC: 133703026c80fb, 4
Read EPC: 133703026c80fb, 4
Read EPC: 133703026c80fb, 4
Read EPC: 133703026c80fb, 4
Read EPC: 133703026c80fb, 4
Read EPC: 133703026c80fb, 4
Read EPC: 133703026c80fb, 4
Read EPC: 133703026c80fb, 4
Read EPC: 133703026c80fb, 4
Read EPC: 133703026c82f8, 4
Next block: 03026c84e2(843/2689) --- Time elapsed: 218.262 secs
Read EPC: 133703026c82f8, 4
Read EPC: 133703026c82f8, 4
Read EPC: 133703026c82f8, 4
Read EPC: 133703026c82f8, 4
Read EPC: 133703026c82f8, 4
Read EPC: 133703026c82f8, 4
Read EPC: 133703026c82f8, 4
Read EPC: 133703026c82f8, 4
Read EPC: 133703026c82f8, 2
Read EPC: 133703026c82f8, 4
Read EPC: 133703026c82f8, 4
Read EPC: 133703026c82f8, 4
Read EPC: 133703026c82f8, 4
Read EPC: 133703026c82f8, 4
Read EPC: 133703026c84e2, 4
Next block: 03026c864f(844/2689) --- Time elapsed: 218.522 secs
Read EPC: 133703026c84e2, 4
Read EPC: 133703026c84e2, 4
Read EPC: 133703026c84e2, 4
Read EPC: 133703026c84e2, 4
Read EPC: 133703026c84e2, 4
Read EPC: 133703026c84e2, 4
Read EPC: 133703026c84e2, 4
Read EPC: 133703026c84e2, 4
Read EPC: 133703026c84e2, 4
Read EPC: 133703026c84e2, 4
Read EPC: 133703026c84e2, 4
Read EPC: 133703026c84e2, 3
Read EPC: 133703026c84e2, 4
Read EPC: 133703026c84e2, 4
Read EPC: 133703026c864f, 4
Next block: 03026c889a(845/2689) --- Time elapsed: 218.772 secs
Read EPC: 133703026c864f, 4
Read EPC: 133703026c864f, 4
Read EPC: 133703026c864f, 4
Read EPC: 133703026c864f, 4
Read EPC: 133703026c864f, 4
Read EPC: 133703026c864f, 3
Read EPC: 133703026c864f, 4
Read EPC: 133703026c864f, 4
Read EPC: 133703026c864f, 4
Read EPC: 133703026c864f, 4
Read EPC: 133703026c864f, 4
Read EPC: 133703026c864f, 4
Read EPC: 133703026c864f, 4
Read EPC: 133703026c864f, 4
Read EPC: 133703026c889a, 2
Next block: 03026c8adc(846/2689) --- Time elapsed: 219.042 secs
Read EPC: 133703026c889a, 4
Read EPC: 133703026c889a, 4
Read EPC: 133703026c889a, 4
Read EPC: 133703026c889a, 4
Read EPC: 133703026c889a, 4
Read EPC: 133703026c889a, 4
Read EPC: 133703026c889a, 3
Read EPC: 133703026c889a, 3
Read EPC: 133703026c889a, 4
Read EPC: 133703026c889a, 2
Read EPC: 133703026c889a, 2
Read EPC: 133703026c889a, 4
Read EPC: 133703026c8adc, 4
Next block: 03026c8c4c(847/2689) --- Time elapsed: 219.299 secs
Read EPC: 133703026c8adc, 4
Read EPC: 133703026c8adc, 4
Read EPC: 133703026c8adc, 4
Read EPC: 133703026c8adc, 4
Read EPC: 133703026c8adc, 4
Read EPC: 133703026c8adc, 4
Read EPC: 133703026c8adc, 4
Read EPC: 133703026c8adc, 4
Read EPC: 133703026c8adc, 4
Read EPC: 133703026c8adc, 4
Read EPC: 133703026c8adc, 4
Read EPC: 133703026c8adc, 4
Read EPC: 133703026c8adc, 4
Read EPC: 133703026c8c4c, 4
Next block: 03026c8e08(848/2689) --- Time elapsed: 219.552 secs
Read EPC: 133703026c8c4c, 4
Read EPC: 133703026c8c4c, 4
Read EPC: 133703026c8c4c, 4
Read EPC: 133703026c8c4c, 4
Read EPC: 133703026c8c4c, 4
Read EPC: 133703026c8c4c, 4
Read EPC: 133703026c8c4c, 4
Read EPC: 133703026c8c4c, 4
Read EPC: 133703026c8c4c, 4
Read EPC: 133703026c8c4c, 3
Read EPC: 133703026c8c4c, 4
Read EPC: 133703026c8c4c, 4
Read EPC: 133703026c8c4c, 4
Read EPC: 133703026c8c4c, 4
Read EPC: 133703026c8e08, 3
Next block: 03026c9006(849/2689) --- Time elapsed: 219.802 secs
Read EPC: 133703026c8e08, 2
Read EPC: 133703026c8e08, 4
Read EPC: 133703026c8e08, 4
Read EPC: 133703026c8e08, 4
Read EPC: 133703026c8e08, 4
Read EPC: 133703026c8e08, 4
Read EPC: 133703026c8e08, 4
Read EPC: 133703026c8e08, 2
Read EPC: 133703026c8e08, 4
Read EPC: 133703026c8e08, 4
Read EPC: 133703026c8e08, 2
Read EPC: 133703026c8e08, 4
Read EPC: 133703026c9006, 4
Next block: 03026c9249(850/2689) --- Time elapsed: 220.062 secs
Read EPC: 133703026c9006, 4
Read EPC: 133703026c9006, 4
Read EPC: 133703026c9006, 4
Read EPC: 133703026c9006, 4
Read EPC: 133703026c9006, 4
Read EPC: 133703026c9006, 4
Read EPC: 133703026c9006, 4
Read EPC: 133703026c9006, 4
Read EPC: 133703026c9006, 4
Read EPC: 133703026c9006, 4
Read EPC: 133703026c9006, 4
Read EPC: 133703026c9006, 4
Read EPC: 133703026c9006, 4
Read EPC: 133703026c9006, 0
Read EPC: 133703026c9006, 4
Read EPC: 133703026c9249, 4
Next block: 03026c944b(851/2689) --- Time elapsed: 220.319 secs
Read EPC: 133703026c9249, 1
Read EPC: 133703026c9249, 4
Read EPC: 133703026c9249, 4
Read EPC: 133703026c9249, 1
Read EPC: 133703026c9249, 4
Read EPC: 133703026c9249, 4
Read EPC: 133703026c9249, 4
Read EPC: 133703026c9249, 4
Read EPC: 133703026c9249, 4
Read EPC: 133703026c9249, 4
Read EPC: 133703026c944b, 4
Next block: 03026c961d(852/2689) --- Time elapsed: 220.573 secs
Read EPC: 133703026c944b, 4
Read EPC: 133703026c944b, 4
Read EPC: 133703026c944b, 4
Read EPC: 133703026c944b, 4
Read EPC: 133703026c944b, 4
Read EPC: 133703026c944b, 4
Read EPC: 133703026c944b, 4
Read EPC: 133703026c944b, 4
Read EPC: 133703026c944b, 3
Read EPC: 133703026c944b, 4
Read EPC: 133703026c944b, 4
Read EPC: 133703026c944b, 4
Read EPC: 133703026c944b, 1
Read EPC: 133703026c944b, 4
Read EPC: 133703026c961d, 4
Next block: 03026c984f(853/2689) --- Time elapsed: 220.823 secs
Read EPC: 133703026c961d, 1
Read EPC: 133703026c961d, 4
Read EPC: 133703026c961d, 4
Read EPC: 133703026c961d, 4
Read EPC: 133703026c961d, 4
Read EPC: 133703026c961d, 4
Read EPC: 133703026c961d, 4
Read EPC: 133703026c961d, 4
Read EPC: 133703026c961d, 4
Read EPC: 133703026c961d, 4
Read EPC: 133703026c961d, 4
Read EPC: 133703026c961d, 4
Read EPC: 133703026c961d, 4
Read EPC: 133703026c961d, 4
Read EPC: 133703026c984f, 4
Next block: 03026c9a5a(854/2689) --- Time elapsed: 221.082 secs
Read EPC: 133703026c984f, 4
Read EPC: 133703026c984f, 4
Read EPC: 133703026c984f, 4
Read EPC: 133703026c984f, 4
Read EPC: 133703026c984f, 4
Read EPC: 133703026c984f, 4
Read EPC: 133703026c984f, 4
Read EPC: 133703026c984f, 4
Read EPC: 133703026c984f, 4
Read EPC: 133703026c984f, 4
Read EPC: 133703026c984f, 4
Read EPC: 133703026c984f, 4
Read EPC: 133703026c984f, 4
Read EPC: 133703026c984f, 2
Read EPC: 133703026c984f, 4
Read EPC: 133703026c9a5a, 4
Next block: 03026c9c28(855/2689) --- Time elapsed: 221.339 secs
Read EPC: 133703026c9a5a, 4
Read EPC: 133703026c9a5a, 4
Read EPC: 133703026c9a5a, 4
Read EPC: 133703026c9a5a, 4
Read EPC: 133703026c9a5a, 4
Read EPC: 133703026c9a5a, 4
Read EPC: 133703026c9a5a, 4
Read EPC: 133703026c9a5a, 4
Read EPC: 133703026c9a5a, 4
Read EPC: 133703026c9a5a, 1
Read EPC: 133703026c9a5a, 4
Read EPC: 133703026c9a5a, 4
Read EPC: 133703026c9a5a, 4
Read EPC: 133703026c9c28, 4
Next block: 03026c9e19(856/2689) --- Time elapsed: 221.592 secs
Read EPC: 133703026c9c28, 4
Read EPC: 133703026c9c28, 4
Read EPC: 133703026c9c28, 4
Read EPC: 133703026c9c28, 4
Read EPC: 133703026c9c28, 4
Read EPC: 133703026c9c28, 4
Read EPC: 133703026c9c28, 4
Read EPC: 133703026c9c28, 4
Read EPC: 133703026c9c28, 2
Read EPC: 133703026c9c28, 4
Read EPC: 133703026c9c28, 0
Read EPC: 133703026c9c28, 4
Read EPC: 133703026c9c28, 4
Read EPC: 133703026c9c28, 4
Read EPC: 133703026c9e19, 4
Next block: 03026ca016(857/2689) --- Time elapsed: 221.843 secs
Read EPC: 133703026c9e19, 4
Read EPC: 133703026c9e19, 4
Read EPC: 133703026c9e19, 4
Read EPC: 133703026c9e19, 4
Read EPC: 133703026c9e19, 4
Read EPC: 133703026c9e19, 4
Read EPC: 133703026c9e19, 4
Read EPC: 133703026c9e19, 0
Read EPC: 133703026c9e19, 4
Read EPC: 133703026c9e19, 4
Read EPC: 133703026c9e19, 4
Read EPC: 133703026c9e19, 4
Read EPC: 133703026c9e19, 4
Read EPC: 133703026c9e19, 4
Read EPC: 133703026ca016, 4
Next block: 03026ca26f(858/2689) --- Time elapsed: 222.102 secs
Read EPC: 133703026ca016, 4
Read EPC: 133703026ca016, 4
Read EPC: 133703026ca016, 4
Read EPC: 133703026ca016, 4
Read EPC: 133703026ca016, 4
Read EPC: 133703026ca016, 0
Read EPC: 133703026ca016, 4
Read EPC: 133703026ca016, 4
Read EPC: 133703026ca016, 1
Read EPC: 133703026ca016, 4
Read EPC: 133703026ca016, 4
Read EPC: 133703026ca016, 4
Read EPC: 133703026ca016, 4
Read EPC: 133703026ca016, 4
Read EPC: 133703026ca26f, 4
Next block: 03026ca4c7(859/2689) --- Time elapsed: 222.352 secs
Read EPC: 133703026ca26f, 4
Read EPC: 133703026ca26f, 4
Read EPC: 133703026ca26f, 4
Read EPC: 133703026ca26f, 4
Read EPC: 133703026ca26f, 4
Read EPC: 133703026ca26f, 4
Read EPC: 133703026ca26f, 1
Read EPC: 133703026ca26f, 4
Read EPC: 133703026ca26f, 4
Read EPC: 133703026ca26f, 4
Read EPC: 133703026ca26f, 4
Read EPC: 133703026ca26f, 4
Read EPC: 133703026ca26f, 4
Read EPC: 133703026ca26f, 4
Read EPC: 133703026ca4c7, 0
Next block: 03026ca698(860/2689) --- Time elapsed: 222.613 secs
Read EPC: 133703026ca4c7, 4
Read EPC: 133703026ca4c7, 4
Read EPC: 133703026ca4c7, 4
Read EPC: 133703026ca4c7, 4
Read EPC: 133703026ca4c7, 4
Read EPC: 133703026ca4c7, 4
Read EPC: 133703026ca4c7, 4
Read EPC: 133703026ca4c7, 4
Read EPC: 133703026ca4c7, 4
Read EPC: 133703026ca4c7, 4
Read EPC: 133703026ca4c7, 2
Read EPC: 133703026ca4c7, 4
Read EPC: 133703026ca4c7, 4
Read EPC: 133703026ca4c7, 4
Read EPC: 133703026ca698, 4
Next block: 03026ca81e(861/2689) --- Time elapsed: 222.862 secs
Read EPC: 133703026ca698, 4
Read EPC: 133703026ca698, 4
Read EPC: 133703026ca698, 4
Read EPC: 133703026ca698, 4
Read EPC: 133703026ca698, 4
Read EPC: 133703026ca698, 4
Read EPC: 133703026ca698, 3
Read EPC: 133703026ca698, 2
Read EPC: 133703026ca698, 4
Read EPC: 133703026ca698, 4
Read EPC: 133703026ca698, 4
Read EPC: 133703026ca698, 4
Read EPC: 133703026ca698, 4
Read EPC: 133703026ca698, 4
Read EPC: 133703026ca81e, 4
Next block: 03026caa2c(862/2689) --- Time elapsed: 223.132 secs
Read EPC: 133703026ca81e, 4
Read EPC: 133703026ca81e, 4
Read EPC: 133703026ca81e, 4
Read EPC: 133703026ca81e, 4
Read EPC: 133703026ca81e, 4
Read EPC: 133703026ca81e, 4
Read EPC: 133703026ca81e, 4
Read EPC: 133703026ca81e, 4
Read EPC: 133703026ca81e, 4
Read EPC: 133703026ca81e, 4
Read EPC: 133703026ca81e, 4
Read EPC: 133703026ca81e, 4
Read EPC: 133703026ca81e, 4
Read EPC: 133703026ca81e, 4
Read EPC: 133703026caa2c, 4
